year,value,indicator,unit,code
2019,1927.0976049078974,Methane (CH4) Level,ppb,ch4_conc
2020,1957.2279121101683,Methane (CH4) Level,ppb,ch4_conc
2021,1990.7607313293195,Methane (CH4) Level,ppb,ch4_conc
2022,1969.283479217801,Methane (CH4) Level,ppb,ch4_conc
2023,2011.2928731162801,Methane (CH4) Level,ppb,ch4_conc
2024,1937.605097918205,Methane (CH4) Level,ppb,ch4_conc
2000,316.3150440070004,Nitrous Oxide (N2O) Level,ppb,n2o_conc
2001,315.9392753091811,Nitrous Oxide (N2O) Level,ppb,n2o_conc
2002,316.1215882392546,Nitrous Oxide (N2O) Level,ppb,n2o_conc
2003,317.54681724245677,Nitrous Oxide (N2O) Level,ppb,n2o_conc
2004,315.01988973663856,Nitrous Oxide (N2O) Level,ppb,n2o_conc
2005,318.64852497946,Nitrous Oxide (N2O) Level,ppb,n2o_conc
2006,320.3713801144188,Nitrous Oxide (N2O) Level,ppb,n2o_conc
2007,322.9646304715865,Nitrous Oxide (N2O) Level,ppb,n2o_conc
2008,320.57076765076215,Nitrous Oxide (N2O) Level,ppb,n2o_conc
2009,320.9064102353709,Nitrous Oxide (N2O) Level,ppb,n2o_conc
2010,322.1971887302647,Nitrous Oxide (N2O) Level,ppb,n2o_conc
2011,325.26464338832335,Nitrous Oxide (N2O) Level,ppb,n2o_conc
2012,325.1260017754555,Nitrous Oxide (N2O) Level,ppb,n2o_conc
2013,324.5523836739727,Nitrous Oxide (N2O) Level,ppb,n2o_conc
2014,327.02122789298136,Nitrous Oxide (N2O) Level,ppb,n2o_conc
2015,327.1553240789569,Nitrous Oxide (N2O) Level,ppb,n2o_conc
2016,329.34983198485264,Nitrous Oxide (N2O) Level,ppb,n2o_conc
2017,327.47671504979627,Nitrous Oxide (N2O) Level,ppb,n2o_conc
2018,328.87574056544355,Nitrous Oxide (N2O) Level,ppb,n2o_conc
2019,329.57262695498855,Nitrous Oxide (N2O) Level,ppb,n2o_conc
2020,328.65837608298864,Nitrous Oxide (N2O) Level,ppb,n2o_conc
2021,332.2737924433033,Nitrous Oxide (N2O) Level,ppb,n2o_conc
2022,333.01768843548786,Nitrous Oxide (N2O) Level,ppb,n2o_conc
2023,333.4081815306279,Nitrous Oxide (N2O) Level,ppb,n2o_conc
2024,333.82466058659975,Nitrous Oxide (N2O) Level,ppb,n2o_conc
2000,29.433851703179833,Tropospheric Ozone,DU,ozone_trop
2001,30.031741870893857,Tropospheric Ozone,DU,ozone_trop
2002,30.262914193389292,Tropospheric Ozone,DU,ozone_trop
2003,30.279089092311352,Tropospheric Ozone,DU,ozone_trop
2004,30.735485715333596,Tropospheric Ozone,DU,ozone_trop
2005,31.161620342725815,Tropospheric Ozone,DU,ozone_trop
2006,31.954474360484213,Tropospheric Ozone,DU,ozone_trop
2007,31.469831125132735,Tropospheric Ozone,DU,ozone_trop
2008,31.703020156289107,Tropospheric Ozone,DU,ozone_trop
2009,31.770221633693534,Tropospheric Ozone,DU,ozone_trop
2010,31.232491513880383,Tropospheric Ozone,DU,ozone_trop
2011,32.18939444982031,Tropospheric Ozone,DU,ozone_trop
2012,32.42409208397641,Tropospheric Ozone,DU,ozone_trop
2013,33.58529684499412,Tropospheric Ozone,DU,ozone_trop
2014,32.72305561408755,Tropospheric Ozone,DU,ozone_trop
2015,33.12061893693345,Tropospheric Ozone,DU,ozone_trop
2016,33.186115292117904,Tropospheric Ozone,DU,ozone_trop
2017,32.93252878495218,Tropospheric Ozone,DU,ozone_trop
2018,34.05712912580601,Tropospheric Ozone,DU,ozone_trop
2019,34.10077321307471,Tropospheric Ozone,DU,ozone_trop
2020,34.31641277881722,Tropospheric Ozone,DU,ozone_trop
2021,33.83624501808211,Tropospheric Ozone,DU,ozone_trop
2022,34.96111772437444,Tropospheric Ozone,DU,ozone_trop
2023,34.03925957488309,Tropospheric Ozone,DU,ozone_trop
2024,35.034742837520106,Tropospheric Ozone,DU,ozone_trop
2000,3.5438091125161995,Stratospheric Water Vapor,ppmv,h2o_strat
2001,3.490189273497386,Stratospheric Water Vapor,ppmv,h2o_strat
2002,3.5086740454079446,Stratospheric Water Vapor,ppmv,h2o_strat
2003,3.531993027301753,Stratospheric Water Vapor,ppmv,h2o_strat
2004,3.529930486917676,Stratospheric Water Vapor,ppmv,h2o_strat
2005,3.518986731378677,Stratospheric Water Vapor,ppmv,h2o_strat
2006,3.5613712594961204,Stratospheric Water Vapor,ppmv,h2o_strat
2007,3.5487539257254777,Stratospheric Water Vapor,ppmv,h2o_strat
2008,3.5894718486127037,Stratospheric Water Vapor,ppmv,h2o_strat
2009,3.5716115153153236,Stratospheric Water Vapor,ppmv,h2o_strat
2010,3.630998688100351,Stratospheric Water Vapor,ppmv,h2o_strat
2011,3.594334934153275,Stratospheric Water Vapor,ppmv,h2o_strat
2012,3.6135587696758864,Stratospheric Water Vapor,ppmv,h2o_strat
2013,3.646270344347393,Stratospheric Water Vapor,ppmv,h2o_strat
2014,3.615382713671321,Stratospheric Water Vapor,ppmv,h2o_strat
2015,3.6545491986920826,Stratospheric Water Vapor,ppmv,h2o_strat
2016,3.6861428550856488,Stratospheric Water Vapor,ppmv,h2o_strat
2017,3.637850335308775,Stratospheric Water Vapor,ppmv,h2o_strat
2018,3.6836926771706464,Stratospheric Water Vapor,ppmv,h2o_strat
2019,3.6951976558849684,Stratospheric Water Vapor,ppmv,h2o_strat
2020,3.7156364574355463,Stratospheric Water Vapor,ppmv,h2o_strat
2021,3.6852609857824383,Stratospheric Water Vapor,ppmv,h2o_strat
2022,3.6935908677383145,Stratospheric Water Vapor,ppmv,h2o_strat
2023,3.740438831312338,Stratospheric Water Vapor,ppmv,h2o_strat
2024,3.745939693464664,Stratospheric Water Vapor,ppmv,h2o_strat
2000,0.10050098570069176,Aerosol Optical Depth,index,aerosol_opt
2001,0.10169289641899396,Aerosol Optical Depth,index,aerosol_opt
2002,0.10063995055684302,Aerosol Optical Depth,index,aerosol_opt
2003,0.10346450739432202,Aerosol Optical Depth,index,aerosol_opt
2004,0.10458614494659738,Aerosol Optical Depth,index,aerosol_opt
2005,0.10357129716394728,Aerosol Optical Depth,index,aerosol_opt
2006,0.10973154902228953,Aerosol Optical Depth,index,aerosol_opt
2007,0.10794766584182358,Aerosol Optical Depth,index,aerosol_opt
2008,0.10561739300559471,Aerosol Optical Depth,index,aerosol_opt
2009,0.11031310721726767,Aerosol Optical Depth,index,aerosol_opt
2010,0.10805063665954535,Aerosol Optical Depth,index,aerosol_opt
2011,0.1125741692074849,Aerosol Optical Depth,index,aerosol_opt
2012,0.11431719115801481,Aerosol Optical Depth,index,aerosol_opt
2013,0.11135863536329658,Aerosol Optical Depth,index,aerosol_opt
2014,0.11592675225848864,Aerosol Optical Depth,index,aerosol_opt
2015,0.11582556185387301,Aerosol Optical Depth,index,aerosol_opt
2016,0.11764412031998898,Aerosol Optical Depth,index,aerosol_opt
2017,0.1207935859653079,Aerosol Optical Depth,index,aerosol_opt
2018,0.11750922376799426,Aerosol Optical Depth,index,aerosol_opt
2019,0.11749252767128503,Aerosol Optical Depth,index,aerosol_opt
2020,0.11822097114074896,Aerosol Optical Depth,index,aerosol_opt
2021,0.11936837943006913,Aerosol Optical Depth,index,aerosol_opt
2022,0.12184579658117178,Aerosol Optical Depth,index,aerosol_opt
2023,0.12368230394963328,Aerosol Optical Depth,index,aerosol_opt
2024,0.12455338159866004,Aerosol Optical Depth,index,aerosol_opt
2000,65.1654366498072,Cloud Fraction,%,cloud_fraction
2001,64.90260037837558,Cloud Fraction,%,cloud_fraction
2002,65.09070681543146,Cloud Fraction,%,cloud_fraction
2003,64.64706863335242,Cloud Fraction,%,cloud_fraction
2004,65.14403383331792,Cloud Fraction,%,cloud_fraction
2005,64.625133469553,Cloud Fraction,%,cloud_fraction
2006,64.22856848871675,Cloud Fraction,%,cloud_fraction
2007,64.08582150038778,Cloud Fraction,%,cloud_fraction
2008,64.29649448304863,Cloud Fraction,%,cloud_fraction
2009,64.05530744293482,Cloud Fraction,%,cloud_fraction
2010,64.14280009881841,Cloud Fraction,%,cloud_fraction
2011,63.994647524914704,Cloud Fraction,%,cloud_fraction
2012,63.78543421746862,Cloud Fraction,%,cloud_fraction
2013,63.530641256386325,Cloud Fraction,%,cloud_fraction
2014,63.297030555062825,Cloud Fraction,%,cloud_fraction
2015,63.4106970095866,Cloud Fraction,%,cloud_fraction
2016,63.57127975886469,Cloud Fraction,%,cloud_fraction
2017,63.34281874882604,Cloud Fraction,%,cloud_fraction
2018,62.950852244257604,Cloud Fraction,%,cloud_fraction
2019,63.13463618517024,Cloud Fraction,%,cloud_fraction
2020,63.07706347594577,Cloud Fraction,%,cloud_fraction
2021,62.723228512759775,Cloud Fraction,%,cloud_fraction
2022,62.8307450211891,Cloud Fraction,%,cloud_fraction
2023,62.7116417436892,Cloud Fraction,%,cloud_fraction
2024,62.371405940433874,Cloud Fraction,%,cloud_fraction
2000,2.5143114944139313,Precipitation Intensity,mm/day,precip_intensity
2001,2.542431381054729,Precipitation Intensity,mm/day,precip_intensity
2002,2.5833220497270113,Precipitation Intensity,mm/day,precip_intensity
2003,2.602152082081396,Precipitation Intensity,mm/day,precip_intensity
2004,2.5248932252817164,Precipitation Intensity,mm/day,precip_intensity
2005,2.5624869984033953,Precipitation Intensity,mm/day,precip_intensity
2006,2.6406014106883466,Precipitation Intensity,mm/day,precip_intensity
2007,2.6605514380364883,Precipitation Intensity,mm/day,precip_intensity
2008,2.680601907452242,Precipitation Intensity,mm/day,precip_intensity
2009,2.834109259626189,Precipitation Intensity,mm/day,precip_intensity
2010,2.722835620427727,Precipitation Intensity,mm/day,precip_intensity
2011,2.7654226256072243,Precipitation Intensity,mm/day,precip_intensity
2012,2.7781600705397285,Precipitation Intensity,mm/day,precip_intensity
2013,2.7860556500522318,Precipitation Intensity,mm/day,precip_intensity
2014,2.7673892302143863,Precipitation Intensity,mm/day,precip_intensity
2015,2.8303587688197305,Precipitation Intensity,mm/day,precip_intensity
2016,2.789086991418497,Precipitation Intensity,mm/day,precip_intensity
2017,2.8305272557303995,Precipitation Intensity,mm/day,precip_intensity
2018,2.840585458086836,Precipitation Intensity,mm/day,precip_intensity
2019,2.8832749655754526,Precipitation Intensity,mm/day,precip_intensity
2020,2.9925863426669403,Precipitation Intensity,mm/day,precip_intensity
2021,2.84530939229633,Precipitation Intensity,mm/day,precip_intensity
2022,2.9674504076149804,Precipitation Intensity,mm/day,precip_intensity
2023,2.895491365152414,Precipitation Intensity,mm/day,precip_intensity
2024,2.9611227253684227,Precipitation Intensity,mm/day,precip_intensity
2000,70.10889505969674,Relative Humidity,%,humidity
2001,69.95642800190954,Relative Humidity,%,humidity
2002,69.79222552220708,Relative Humidity,%,humidity
2003,69.778469629074,Relative Humidity,%,humidity
2004,69.86795977489346,Relative Humidity,%,humidity
2005,69.67696333682828,Relative Humidity,%,humidity
2006,69.7216458589582,Relative Humidity,%,humidity
2007,69.65455718399039,Relative Humidity,%,humidity
2008,69.53483996523941,Relative Humidity,%,humidity
2009,69.76439440893253,Relative Humidity,%,humidity
2010,69.5633919022318,Relative Humidity,%,humidity
2011,69.24748574133424,Relative Humidity,%,humidity
2012,69.41864543147695,Relative Humidity,%,humidity
2013,69.28382135352315,Relative Humidity,%,humidity
2014,69.38524333347962,Relative Humidity,%,humidity
2015,69.17074792615674,Relative Humidity,%,humidity
2016,69.18852635585331,Relative Humidity,%,humidity
2017,69.20049872789805,Relative Humidity,%,humidity
2018,69.186575519417,Relative Humidity,%,humidity
2019,68.92997035929442,Relative Humidity,%,humidity
2020,68.96654987641591,Relative Humidity,%,humidity
2021,68.9025054688839,Relative Humidity,%,humidity
2022,68.83466707674263,Relative Humidity,%,humidity
2023,69.0265454240281,Relative Humidity,%,humidity
2024,68.84049817109609,Relative Humidity,%,humidity
2000,7.474782320913299,Average Wind Speed,m/s,wind_speed
2001,7.5083572389410955,Average Wind Speed,m/s,wind_speed
2002,7.522443123940253,Average Wind Speed,m/s,wind_speed
2003,7.490649305211023,Average Wind Speed,m/s,wind_speed
2004,7.42961260068092,Average Wind Speed,m/s,wind_speed
2005,7.440315318542675,Average Wind Speed,m/s,wind_speed
2006,7.465338222983733,Average Wind Speed,m/s,wind_speed
2007,7.415846610687624,Average Wind Speed,m/s,wind_speed
2008,7.428876388562925,Average Wind Speed,m/s,wind_speed
2009,7.425492681068587,Average Wind Speed,m/s,wind_speed
2010,7.381461390568439,Average Wind Speed,m/s,wind_speed
2011,7.388809492878764,Average Wind Speed,m/s,wind_speed
2012,7.315174653198619,Average Wind Speed,m/s,wind_speed
2013,7.3495122471733145,Average Wind Speed,m/s,wind_speed
2014,7.3549486369721375,Average Wind Speed,m/s,wind_speed
2015,7.325044336360703,Average Wind Speed,m/s,wind_speed
2016,7.372648226078632,Average Wind Speed,m/s,wind_speed
2017,7.301397172440788,Average Wind Speed,m/s,wind_speed
2018,7.3111991102660605,Average Wind Speed,m/s,wind_speed
2019,7.312614811545721,Average Wind Speed,m/s,wind_speed
2020,7.328825465781322,Average Wind Speed,m/s,wind_speed
2021,7.261282756976411,Average Wind Speed,m/s,wind_speed
2022,7.3032632750431,Average Wind Speed,m/s,wind_speed
2023,7.270204661220391,Average Wind Speed,m/s,wind_speed
2024,7.240369826979041,Average Wind Speed,m/s,wind_speed
2000,1361.0092420694853,Solar Irradiance,W/m2,solar_irrad
2001,1360.9939811939114,Solar Irradiance,W/m2,solar_irrad
2002,1360.9679956624568,Solar Irradiance,W/m2,solar_irrad
2003,1360.9713960416998,Solar Irradiance,W/m2,solar_irrad
2004,1360.9522937280628,Solar Irradiance,W/m2,solar_irrad
2005,1360.9522703469052,Solar Irradiance,W/m2,solar_irrad
2006,1360.9532426134904,Solar Irradiance,W/m2,solar_irrad
2007,1360.961720336323,Solar Irradiance,W/m2,solar_irrad
2008,1360.8952436900236,Solar Irradiance,W/m2,solar_irrad
2009,1360.9526606674933,Solar Irradiance,W/m2,solar_irrad
2010,1360.8609582440097,Solar Irradiance,W/m2,solar_irrad
2011,1360.8869642980994,Solar Irradiance,W/m2,solar_irrad
2012,1360.8917663441298,Solar Irradiance,W/m2,solar_irrad
2013,1360.8756198373546,Solar Irradiance,W/m2,solar_irrad
2014,1360.8475460096035,Solar Irradiance,W/m2,solar_irrad
2015,1360.8458375549928,Solar Irradiance,W/m2,solar_irrad
2016,1360.8301399813067,Solar Irradiance,W/m2,solar_irrad
2017,1360.818212704861,Solar Irradiance,W/m2,solar_irrad
2018,1360.8369920419404,Solar Irradiance,W/m2,solar_irrad
2019,1360.8171403097192,Solar Irradiance,W/m2,solar_irrad
2020,1360.7861418080947,Solar Irradiance,W/m2,solar_irrad
2021,1360.8079919975087,Solar Irradiance,W/m2,solar_irrad
2022,1360.7861459904175,Solar Irradiance,W/m2,solar_irrad
2023,1360.7862572423767,Solar Irradiance,W/m2,solar_irrad
2024,1360.7725925768384,Solar Irradiance,W/m2,solar_irrad
2000,4.834200997815586,Lightning Frequency,flashes/km2,lightning_freq
2001,4.987963791960606,Lightning Frequency,flashes/km2,lightning_freq
2002,5.349458721024653,Lightning Frequency,flashes/km2,lightning_freq
2003,5.422074053086693,Lightning Frequency,flashes/km2,lightning_freq
2004,5.395819681207171,Lightning Frequency,flashes/km2,lightning_freq
2005,5.523465476661756,Lightning Frequency,flashes/km2,lightning_freq
2006,5.855532979157685,Lightning Frequency,flashes/km2,lightning_freq
2007,5.581685722232834,Lightning Frequency,flashes/km2,lightning_freq
2008,5.9094194762340075,Lightning Frequency,flashes/km2,lightning_freq
2009,5.859561469513221,Lightning Frequency,flashes/km2,lightning_freq
2010,5.9564637593545555,Lightning Frequency,flashes/km2,lightning_freq
2011,6.319755370397438,Lightning Frequency,flashes/km2,lightning_freq
2012,6.365083269797606,Lightning Frequency,flashes/km2,lightning_freq
2013,6.462701927200127,Lightning Frequency,flashes/km2,lightning_freq
2014,6.661095761430866,Lightning Frequency,flashes/km2,lightning_freq
2015,6.504200768326552,Lightning Frequency,flashes/km2,lightning_freq
2016,6.736390594258992,Lightning Frequency,flashes/km2,lightning_freq
2017,6.637946648681309,Lightning Frequency,flashes/km2,lightning_freq
2018,6.864833270497688,Lightning Frequency,flashes/km2,lightning_freq
2019,6.8739713891264635,Lightning Frequency,flashes/km2,lightning_freq
2020,7.019399192998543,Lightning Frequency,flashes/km2,lightning_freq
2021,7.2190314050873825,Lightning Frequency,flashes/km2,lightning_freq
2022,7.036355863353306,Lightning Frequency,flashes/km2,lightning_freq
2023,7.7184774551370925,Lightning Frequency,flashes/km2,lightning_freq
2024,7.19879652370006,Lightning Frequency,flashes/km2,lightning_freq
2000,48.78581138721227,Air Quality Index (AQI),index,aqi_index
2001,51.65811087350007,Air Quality Index (AQI),index,aqi_index
2002,51.791662693962934,Air Quality Index (AQI),index,aqi_index
2003,52.124119817052154,Air Quality Index (AQI),index,aqi_index
2004,52.62834550926428,Air Quality Index (AQI),index,aqi_index
2005,52.487753227153085,Air Quality Index (AQI),index,aqi_index
2006,52.10274562851417,Air Quality Index (AQI),index,aqi_index
2007,53.575804558193724,Air Quality Index (AQI),index,aqi_index
2008,53.32283828848789,Air Quality Index (AQI),index,aqi_index
2009,55.47511973341775,Air Quality Index (AQI),index,aqi_index
2010,54.85294261849786,Air Quality Index (AQI),index,aqi_index
2011,54.67450280320749,Air Quality Index (AQI),index,aqi_index
2012,55.67861415834701,Air Quality Index (AQI),index,aqi_index
2013,56.91293145427562,Air Quality Index (AQI),index,aqi_index
2014,56.436275447196024,Air Quality Index (AQI),index,aqi_index
2015,56.67777960443357,Air Quality Index (AQI),index,aqi_index
2016,58.24368721149191,Air Quality Index (AQI),index,aqi_index
2017,58.74496657110872,Air Quality Index (AQI),index,aqi_index
2018,58.49305682462887,Air Quality Index (AQI),index,aqi_index
2019,59.02896169438168,Air Quality Index (AQI),index,aqi_index
2020,60.23204993735764,Air Quality Index (AQI),index,aqi_index
2021,59.05191565850268,Air Quality Index (AQI),index,aqi_index
2022,59.59253622562345,Air Quality Index (AQI),index,aqi_index
2023,60.78155577874757,Air Quality Index (AQI),index,aqi_index
2024,61.78655284828815,Air Quality Index (AQI),index,aqi_index
2000,5.01243630262392,UV Index Anomaly,index,uv_index
2001,5.079014248677981,UV Index Anomaly,index,uv_index
2002,5.0743063849280805,UV Index Anomaly,index,uv_index
2003,5.053602458801462,UV Index Anomaly,index,uv_index
2004,5.079239351683893,UV Index Anomaly,index,uv_index
2005,5.059898825414487,UV Index Anomaly,index,uv_index
2006,5.119259474560304,UV Index Anomaly,index,uv_index
2007,5.128453654443194,UV Index Anomaly,index,uv_index
2008,5.172908742413524,UV Index Anomaly,index,uv_index
2009,5.146910762257907,UV Index Anomaly,index,uv_index
2010,5.220773860569647,UV Index Anomaly,index,uv_index
2011,5.281309556520103,UV Index Anomaly,index,uv_index
2012,5.235649594061726,UV Index Anomaly,index,uv_index
2013,5.276068468883958,UV Index Anomaly,index,uv_index
2014,5.307605759668445,UV Index Anomaly,index,uv_index
2015,5.283951181124566,UV Index Anomaly,index,uv_index
2016,5.328963699272417,UV Index Anomaly,index,uv_index
2017,5.340503696031272,UV Index Anomaly,index,uv_index
2018,5.363907043941953,UV Index Anomaly,index,uv_index
2019,5.3490796086457815,UV Index Anomaly,index,uv_index
2020,5.400980406970358,UV Index Anomaly,index,uv_index
2021,5.439919931649818,UV Index Anomaly,index,uv_index
2022,5.498045744311802,UV Index Anomaly,index,uv_index
2023,5.498370833043408,UV Index Anomaly,index,uv_index
2024,5.566127298300462,UV Index Anomaly,index,uv_index
2000,1012.9846530487422,Pressure Anomaly,hPa,pressure_anom
2001,1013.0074464127345,Pressure Anomaly,hPa,pressure_anom
2002,1012.9836668401148,Pressure Anomaly,hPa,pressure_anom
2003,1013.0137960586644,Pressure Anomaly,hPa,pressure_anom
2004,1012.9438340342929,Pressure Anomaly,hPa,pressure_anom
2005,1012.9332055631564,Pressure Anomaly,hPa,pressure_anom
2006,1012.9280121470912,Pressure Anomaly,hPa,pressure_anom
2007,1012.8875220855138,Pressure Anomaly,hPa,pressure_anom
2008,1012.9094848995663,Pressure Anomaly,hPa,pressure_anom
2009,1012.894817346769,Pressure Anomaly,hPa,pressure_anom
2010,1012.9030078757295,Pressure Anomaly,hPa,pressure_anom
2011,1012.8968351195156,Pressure Anomaly,hPa,pressure_anom
2012,1012.9175234167843,Pressure Anomaly,hPa,pressure_anom
2013,1012.8890084767637,Pressure Anomaly,hPa,pressure_anom
2014,1012.8484619268868,Pressure Anomaly,hPa,pressure_anom
2015,1012.832031706573,Pressure Anomaly,hPa,pressure_anom
2016,1012.8498383834302,Pressure Anomaly,hPa,pressure_anom
2017,1012.8035953358597,Pressure Anomaly,hPa,pressure_anom
2018,1012.8566291753172,Pressure Anomaly,hPa,pressure_anom
2019,1012.8335888024144,Pressure Anomaly,hPa,pressure_anom
2020,1012.7906164869579,Pressure Anomaly,hPa,pressure_anom
2021,1012.7557373094181,Pressure Anomaly,hPa,pressure_anom
2022,1012.8070774474833,Pressure Anomaly,hPa,pressure_anom
2023,1012.7677092030949,Pressure Anomaly,hPa,pressure_anom
2024,1012.7847563262395,Pressure Anomaly,hPa,pressure_anom
2000,17.87244578729645,Sea Surface Temperature,C,sst_anom
2001,17.992049998163697,Sea Surface Temperature,C,sst_anom
2002,18.080419495977452,Sea Surface Temperature,C,sst_anom
2003,18.12375844750118,Sea Surface Temperature,C,sst_anom
2004,18.12399476228166,Sea Surface Temperature,C,sst_anom
2005,18.2498279945878,Sea Surface Temperature,C,sst_anom
2006,18.15459036564939,Sea Surface Temperature,C,sst_anom
2007,18.268609641198296,Sea Surface Temperature,C,sst_anom
2008,18.329623650536952,Sea Surface Temperature,C,sst_anom
2009,18.401155106724698,Sea Surface Temperature,C,sst_anom
2010,18.45692919024711,Sea Surface Temperature,C,sst_anom
2011,18.350028632652972,Sea Surface Temperature,C,sst_anom
2012,18.35727086634115,Sea Surface Temperature,C,sst_anom
2013,18.62221414575188,Sea Surface Temperature,C,sst_anom
2014,18.586585120958365,Sea Surface Temperature,C,sst_anom
2015,18.540121077075476,Sea Surface Temperature,C,sst_anom
2016,18.7640921580418,Sea Surface Temperature,C,sst_anom
2017,18.68925397074343,Sea Surface Temperature,C,sst_anom
2018,18.814343774725106,Sea Surface Temperature,C,sst_anom
2019,18.76540147851281,Sea Surface Temperature,C,sst_anom
2020,18.96485983399056,Sea Surface Temperature,C,sst_anom
2021,18.980427267395456,Sea Surface Temperature,C,sst_anom
2022,18.860082868121673,Sea Surface Temperature,C,sst_anom
2023,18.99772567607635,Sea Surface Temperature,C,sst_anom
2024,19.011630075966814,Sea Surface Temperature,C,sst_anom
2000,27.372631150646974,Ocean Heat Content,ZJ,ocean_heat
2001,-9.29846921160209,Ocean Heat Content,ZJ,ocean_heat
2002,33.72102919996878,Ocean Heat Content,ZJ,ocean_heat
2003,51.16848973699176,Ocean Heat Content,ZJ,ocean_heat
2004,4.825210271537713,Ocean Heat Content,ZJ,ocean_heat
2005,26.3348297466845,Ocean Heat Content,ZJ,ocean_heat
2006,19.21535644479799,Ocean Heat Content,ZJ,ocean_heat
2007,64.61186331110885,Ocean Heat Content,ZJ,ocean_heat
